index,CID,Molecule (RDKit Mol),SlogP,SMR,LabuteASA,TPSA,AMW,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,kappa1,kappa2,kappa3,slogp_VSA1,slogp_VSA2,slogp_VSA3,slogp_VSA4,slogp_VSA5,slogp_VSA6,slogp_VSA7,slogp_VSA8,slogp_VSA9,slogp_VSA10,slogp_VSA11,slogp_VSA12,smr_VSA1,smr_VSA2,smr_VSA3,smr_VSA4,smr_VSA5,smr_VSA6,smr_VSA7,smr_VSA8,smr_VSA9,smr_VSA10,peoe_VSA1,peoe_VSA2,peoe_VSA3,peoe_VSA4,peoe_VSA5,peoe_VSA6,peoe_VSA7,peoe_VSA8,peoe_VSA9,peoe_VSA10,peoe_VSA11,peoe_VSA12,peoe_VSA13,peoe_VSA14,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
584,3675,NNCCc1ccccc1,0.6924,42.3361,61.021176,38.05,136.198,136.100048,2,3,3,2,2,0,2,10,22,1,1,0,0,0,0,0,1,0,0,0.25,5.878315,3.406466,2.189723,1.400837,0.861184,3.406466,2.189723,1.400837,0.861184,-0.86,7.249409,4.035942,2.169025,11.268462,6.544756,6.420822,0,5.563451,30.331835,0,0,0,0,0,0,0,0,5.425791,5.84267,6.420822,6.544756,35.895287,0,0,0,0,11.268462,0,0,0,30.331835,11.984273,6.544756,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,10,4,0,0,3,3,0,3,2,2,3,2,0,0,1,3,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0
585,3559,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,4.4256,100.9873,157.951536,40.54,375.871,375.140135,3,1,6,1,3,0,5,26,49,3,2,1,1,0,1,1,2,0,0,0.380952,15.383083,9.335738,7.350177,5.361146,3.564685,8.957773,6.913741,5.109169,3.438696,-1.75,19.023878,8.295268,4.697042,0,35.423951,5.601051,5.817221,41.604727,48.530937,5.022633,0,0,4.390415,0,11.60094,14.29148,0,4.89991,0,31.284337,19.634269,70.497694,0,0,17.384185,10.006437,4.794537,4.390415,0,0,23.733674,67.768875,30.096419,5.601051,5.817221,5.783245,0,0,0,21,1,1,0,0,0,0,0,1,2,0,26,9,1,0,12,6,0,6,5,3,1,1,0,0,4,3,1,0,12,5,1,0,0,0,3,0,0,0,0,0,0
586,3446,NCC1(CC(=O)O)CCCCC1,1.3703,46.8252,72.948603,63.32,171.24,171.125929,3,3,3,2,2,0,3,12,29,1,0,1,1,0,0,0,0,1,1,0.888889,7.38256,4.603746,3.8353,2.873452,2.075645,4.603746,3.8353,2.873452,2.075645,-0.57,9.517489,3.895613,2.20583,5.733667,17.620589,4.794537,5.41499,38.52493,0,0,0,0,0,0,0,9.901065,0,0,11.148658,38.52493,6.544756,0,0,0,5.969305,10.840195,4.794537,0,0,0,19.262465,24.80139,0,6.420822,0,0,0,0,5.969305,9,0,0,0,0,0,0,1,0,2,0,12,5,1,0,6,0,0,3,5,3,3,2,0,0,3,2,1,0,5,0,1,0,0,0,1,0,0,0,0,0,0
587,3404,COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,3.2015,78.7144,127.62883,56.84,318.339,318.155513,4,2,9,1,4,0,7,22,43,1,1,0,0,0,0,0,1,0,0,0.533333,12.526996,7.041895,4.684895,2.941374,1.809394,7.041895,4.684895,2.941374,1.809394,-1.6,18.44902,9.423875,6.444981,5.733667,32.580003,15.75075,0,30.389368,29.421181,0,0,0,13.171245,0,0,22.745697,0,0,10.88938,25.438763,26.868318,35.392371,0,0,5.711685,15.308119,0,0,13.171245,0,17.288447,36.95865,20.261436,11.275136,6.606882,0,0,0,6.176299,15,3,0,0,0,0,0,2,0,2,0,22,15,1,0,3,3,0,9,6,4,2,1,0,0,5,9,1,1,4,2,0,0,0,0,1,0,0,0,0,0,0
588,3396,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,5.3054,134.2127,205.110415,35.58,475.583,475.243519,4,1,7,1,3,1,6,35,66,5,3,2,2,0,2,2,3,0,0,0.344828,19.798362,12.39389,9.598737,7.600046,5.614159,12.39389,9.598737,7.600046,5.614159,-3.25,23.489938,10.162448,4.937158,10.216698,42.648975,4.794537,11.634442,42.728096,78.862772,0,0,0,14.468216,0,0,13.575367,0,10.216698,0,37.140118,31.20287,101.624117,0,0,11.594566,15.116608,4.794537,8.78083,0,0,42.464569,79.753148,24.694805,6.668691,17.173367,0,5.90718,0,0,29,2,0,0,0,0,0,0,3,1,0,35,9,1,0,20,9,0,7,5,4,1,1,0,0,3,3,1,0,19,8,1,0,0,1,4,0,0,0,0,1,0
589,3393,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,4.0049,108.499,163.812459,35.91,387.886,387.151368,4,0,6,0,3,1,6,27,50,3,2,0,1,0,0,1,2,0,0,0.333333,16.338733,9.545163,6.814847,5.076337,3.466886,9.167199,6.378411,4.84124,3.294783,-2.24,19.519617,8.632309,4.199288,4.89991,49.242556,4.794537,5.817221,24.974377,47.456974,5.022633,0,0,10.077801,0,11.60094,9.184952,0,4.89991,4.992405,13.847474,37.623692,64.431327,0,0,28.907191,9.799819,9.786942,4.390415,0,0,37.581148,43.421348,29.239049,11.399071,12.361977,0,5.90718,0,0,21,1,1,0,0,0,0,1,2,1,0,27,10,1,0,11,7,0,6,5,4,0,0,0,0,5,4,1,0,9,8,0,0,0,0,2,1,0,0,0,2,1
590,3389,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,6.8294,146.23,227.855136,36.02,549.703,549.263683,5,0,12,0,6,0,9,38,76,4,2,1,2,0,1,2,2,0,0,0.551724,22.957722,14.525467,11.05343,8.309288,6.068442,13.708971,9.969653,7.179019,4.992335,-2.23,28.769792,13.714713,7.896033,4.89991,68.189302,15.707699,0,51.012118,52.255536,0,0,0,24.546018,0,11.761885,22.702645,0,9.799819,0,61.415932,57.320087,48.028021,0,0,29.105963,14.536682,9.694447,0,13.171245,0,50.080821,49.718235,55.480327,16.938224,6.606882,0,0,0,12.145604,29,3,0,0,0,1,0,0,3,2,0,38,18,1,0,16,6,0,12,7,5,0,0,0,0,5,11,1,1,12,8,0,0,0,0,4,0,0,0,0,4,2
591,3388,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,7.9997,160.081,246.949962,36.02,591.784,591.310633,5,0,15,0,6,0,9,41,85,4,2,1,2,0,1,2,2,0,0,0.59375,25.079043,16.025467,12.11409,9.059288,6.598772,15.208971,11.030313,7.929019,5.522665,-2.23,31.700114,15.845154,9.649093,4.89991,68.189302,15.707699,0,70.274583,52.255536,0,0,0,24.546018,0,11.761885,22.702645,0,9.799819,0,80.678397,57.320087,48.028021,0,0,29.105963,14.536682,9.694447,0,13.171245,0,69.343286,49.718235,55.480327,16.938224,6.606882,0,0,0,12.145604,32,3,0,0,0,1,0,0,3,2,0,41,21,1,0,16,6,0,15,7,5,0,0,0,0,5,14,1,1,12,8,0,0,0,0,4,0,0,0,0,4,2
592,3386,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,4.435,79.7987,127.473222,21.26,309.331,309.134049,2,1,6,1,2,0,5,22,40,2,2,0,0,0,0,0,2,0,0,0.294118,12.229858,7.039301,4.931542,3.287869,2.123507,7.039301,4.931542,3.287869,2.123507,-2.01,16.362055,7.312921,4.494854,10.053652,13.592428,6.176299,0,23.651691,54.597304,0,0,0,13.171245,5.749512,0,17.908108,0,5.316789,0,18.701087,13.592428,65.724207,0,5.749512,0,10.053652,0,0,13.171245,0,30.331835,43.421348,6.420822,5.563451,11.853478,0,0,0,6.176299,17,3,0,0,0,0,0,1,0,1,0,22,11,0,0,6,6,0,6,3,2,1,1,0,0,4,4,1,1,9,3,0,0,0,0,2,0,0,0,0,0,0
593,3380,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,2.5477,83.4124,130.577624,75.81,313.288,313.086269,6,0,2,0,4,1,7,23,35,3,2,0,1,0,0,1,2,0,0,0.125,12.192909,6.835061,5.055998,3.68294,2.475525,6.835061,5.055998,3.68294,2.475525,-3.09,14.83097,5.600502,2.565454,4.89991,30.134604,4.794537,15.931539,11.126903,47.456974,0,0,0,15.765188,0,0,14.108263,0,0,4.992405,0,18.492338,69.523012,0,0,22.993637,4.89991,19.90126,4.390415,0,0,12.132734,18.199101,30.307309,16.322382,12.361977,0,5.90718,5.687386,0,16,1,0,0,0,0,0,1,2,3,0,23,5,2,0,11,7,0,2,10,6,0,0,1,1,5,0,1,0,9,8,0,0,0,0,2,1,0,0,0,2,1
594,3372,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.3081,113.5978,178.819707,29.95,437.531,437.174868,4,1,6,1,5,0,8,30,56,4,2,1,2,0,1,2,2,0,0,0.454545,17.552906,11.084111,8.745906,6.820497,5.153002,10.267615,7.662129,5.690228,4.076895,-1.74,21.49047,9.176693,4.771315,4.89991,67.326524,6.176299,0,11.984273,52.255536,0,0,0,24.546018,0,11.761885,18.277773,0,9.799819,0,22.388087,57.320087,48.028021,0,0,23.136657,14.906347,4.89991,0,13.171245,0,23.894619,43.297413,49.059505,23.545106,0,0,0,0,6.176299,22,3,0,0,0,1,0,0,3,1,0,30,11,0,0,16,6,0,6,5,4,1,1,0,0,4,5,0,1,12,8,0,0,0,0,4,0,0,0,0,4,2
595,3369,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,3.2929,81.768,126.227915,32.67,302.736,302.062219,3,0,1,0,2,1,5,21,33,3,2,0,1,0,0,1,2,0,0,0.125,12.063092,6.813252,5.195343,3.685682,2.518299,6.435288,4.758907,3.450585,2.346196,-2.2,13.76801,5.295868,2.425753,4.89991,25.211293,4.794537,5.817221,11.126903,47.456974,5.022633,0,0,10.077801,0,11.60094,9.184952,0,0,4.992405,0,18.492338,64.431327,0,0,28.907191,4.89991,9.786942,4.390415,0,0,23.733674,30.331835,23.197208,11.399071,12.361977,0,5.90718,0,0,16,1,1,0,0,0,0,0,2,1,0,21,4,1,0,11,7,0,1,4,3,0,0,0,0,4,0,0,0,9,8,0,0,0,0,2,1,0,0,0,2,1
596,3307,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,4.20402,94.146,143.030304,43.07,342.855,342.070595,4,0,2,0,5,0,6,23,38,4,3,0,1,2,0,1,1,0,0,0.235294,14.448458,8.718474,6.951026,5.563758,4.221593,7.524013,5.428626,3.969618,2.832563,-1.98,14.602084,5.582101,2.312566,0,20.476148,12.965578,6.923737,34.576596,35.32424,5.022633,5.001082,0,0,0,22.937726,0,0,14.764463,4.992405,26.813052,0,63.007328,0,5.001082,28.649411,0,9.559504,0,0,21.534149,36.723778,25.477293,21.026683,5.711685,17.370243,5.824404,0,0,0,17,0,1,0,0,1,0,0,4,0,0,23,5,0,0,12,9,0,2,4,4,0,0,0,0,3,1,0,0,10,9,0,0,0,2,1,1,0,0,0,4,2
597,3299,CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,3.2003,92.5417,148.022895,67.76,360.772,360.067698,5,1,3,1,4,1,7,25,39,3,2,0,1,0,0,1,2,0,0,0.166667,14.009725,7.988623,5.72773,3.875083,2.700671,7.610659,5.291294,3.639986,2.528568,-2.73,17.104707,7.025287,3.389818,5.316789,30.236893,14.325937,5.817221,18.05064,47.456974,5.022633,0,0,10.077801,0,11.60094,18.716352,0,0,4.992405,12.965578,11.923671,64.431327,0,0,34.876496,10.053652,9.786942,9.184952,0,0,23.733674,37.255573,16.149536,18.005953,5.817221,0,6.041841,5.90718,5.969305,18,1,1,0,0,0,0,0,2,3,0,25,7,2,0,11,7,0,3,8,5,1,1,0,0,5,2,1,0,9,8,0,0,0,0,2,1,0,0,0,2,1
598,3277,CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C,2.4356,81.5642,122.549874,81.4,289.339,289.153875,7,1,5,1,7,0,7,21,40,2,2,0,0,2,0,0,0,0,0,0.428571,12.674265,6.86554,4.635779,2.852412,1.909943,6.86554,4.635779,2.852412,1.909943,-2.44,14.958543,6.339963,3.013648,5.425791,33.052336,11.281619,0,38.052937,17.495095,0,11.033401,0,5.687386,0,0,9.5314,0,14.764463,5.101408,34.239705,12.032673,17.957139,0,0,28.401778,4.736863,5.425791,14.460319,10.200089,0,0,27.694949,18.453285,23.877336,5.563451,5.647177,0,0,5.969305,14,0,0,0,0,0,0,2,3,2,0,21,10,2,0,5,5,0,5,9,7,1,1,0,0,5,5,2,0,4,5,0,0,0,1,1,0,0,0,0,2,1
599,3261,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,3.2717,82.154,126.295115,43.07,294.745,294.067224,4,0,1,0,4,0,5,21,32,4,3,0,1,1,0,1,2,0,0,0.0625,11.826007,6.99627,5.245937,3.752529,2.72583,6.618306,4.809501,3.517431,2.553727,-2.46,12.293556,4.823666,2.042422,0,20.476148,6.544756,0,16.951307,59.850661,5.022633,5.687386,0,0,0,11.60094,0,0,14.764463,4.992405,6.544756,0,76.832197,0,5.687386,17.312625,0,9.559504,0,0,10.197364,41.932775,18.199101,16.149536,11.399071,12.872076,5.824404,0,0,0,16,0,1,0,0,0,0,0,4,0,0,21,2,0,0,13,9,0,1,4,4,0,0,0,0,1,0,0,0,13,7,0,0,0,1,2,1,0,0,0,4,2
600,3168,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,3.6784,107.8532,161.6464,58.1,379.435,379.169605,5,1,6,1,4,0,6,28,50,4,3,0,1,1,0,1,2,0,0,0.272727,15.527681,9.519482,7.062404,5.190519,3.689988,9.519482,7.062404,5.190519,3.689988,-2.99,18.376881,7.94124,3.821275,5.689743,39.868502,0,5.817221,29.620454,59.401494,0,16.730441,0,4.390415,0,0,9.184952,0,14.450988,0,19.262465,19.634269,76.47191,0,0,22.513686,4.983979,14.261547,9.184952,0,0,18.208754,49.36378,37.191647,11.033401,5.817221,5.783245,0,0,5.689743,22,1,0,0,0,0,0,0,3,2,0,28,7,2,0,13,9,0,6,7,5,1,1,0,0,3,3,1,0,13,8,0,0,0,1,3,0,0,0,0,2,1
601,3158,CN(C)CCC=C1c2ccccc2COc2ccccc21,3.9624,87.466,126.221037,12.47,279.383,279.162314,2,0,3,0,2,0,2,21,42,3,2,0,1,0,0,1,2,0,0,0.263158,12.672935,7.408632,5.651732,3.792716,2.71153,7.408632,5.651732,3.792716,2.71153,-2.06,13.901815,6.146844,3.006126,4.736863,25.54001,6.606882,0,23.111176,54.606957,0,5.573105,0,0,5.749512,0,4.736863,0,4.89991,0,13.027704,20.6401,71.297311,0,5.749512,5.573105,9.636773,0,0,0,0,48.54059,43.28254,12.108208,0,12.356394,0,0,0,0,19,0,0,0,0,0,0,1,0,0,1,21,5,1,0,11,6,0,3,3,2,0,0,0,0,2,3,1,0,10,5,0,0,0,0,2,1,0,0,0,4,2
602,3121,CCCC(CCC)C(=O)O,2.2874,40.9418,62.249602,37.3,144.214,144.11503,2,1,5,1,1,0,2,10,26,0,0,0,0,0,0,0,0,0,0,0.875,6.761239,3.947116,2.612511,1.623515,1.088212,3.947116,2.612511,1.623515,1.088212,-0.53,9.47,5.27017,3.486817,0,11.075833,4.794537,5.917906,39.530761,0,0,0,0,0,0,0,9.901065,0,0,5.917906,39.530761,0,0,0,0,5.969305,5.106527,4.794537,0,0,0,26.689118,12.841643,0,5.917906,0,0,0,0,5.969305,8,0,0,0,0,0,0,0,0,2,0,10,8,1,0,0,0,0,5,4,2,1,1,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,3016,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,3.1538,81.81,122.062379,32.67,284.746,284.071641,3,0,1,0,2,1,4,20,33,3,2,0,1,0,0,1,2,0,0,0.125,11.762478,6.707603,5.081522,3.603931,2.4776,6.329639,4.645087,3.368834,2.305497,-2.13,12.881279,5.097713,2.207529,4.89991,25.211293,4.794537,0,11.126903,53.523341,5.022633,0,0,5.687386,0,11.60094,4.794537,0,0,4.992405,0,18.492338,64.680473,0,0,28.907191,4.89991,9.786942,0,0,0,41.932775,18.199101,23.197208,11.399071,6.544756,0,5.90718,0,0,16,0,1,0,0,0,0,0,2,1,0,20,3,1,0,11,7,0,1,4,3,0,0,0,0,3,0,0,0,10,7,0,0,0,0,2,1,0,0,0,2,1
604,2997,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,3.1295,77.0297,115.487466,41.46,270.719,270.055991,3,1,1,1,2,1,4,19,30,3,2,0,1,0,0,1,2,0,0,0.066667,10.815264,6.313176,4.705378,3.173924,2.262072,5.935212,4.268942,2.938827,2.089969,-2.13,11.932327,4.860305,2.372833,5.316789,18.163621,4.794537,0,11.126903,53.523341,5.022633,0,0,5.687386,0,11.60094,4.794537,0,0,4.992405,0,11.861545,64.680473,0,0,28.907191,5.316789,9.786942,0,0,0,41.932775,18.199101,16.149536,11.399071,6.544756,0,5.90718,0,0,15,0,1,0,0,0,0,0,2,1,0,19,2,1,0,11,7,0,1,4,3,1,1,0,0,2,0,0,0,11,6,0,0,0,0,2,1,0,0,0,2,1
605,2995,CNCCCN1c2ccccc2CCc2ccccc21,3.5328,85.8417,120.982015,15.27,266.388,266.178299,2,1,4,1,2,0,2,20,42,3,2,0,1,0,0,1,2,0,0,0.333333,12.10155,7.478802,5.366169,4.036997,3.025064,7.478802,5.366169,4.036997,3.025064,-1.8,13.195491,6.101276,2.56493,10.216698,20.137185,12.841643,0,17.547725,48.530937,0,0,0,11.374773,0,0,0,0,5.316789,0,19.262465,25.037095,59.65784,0,0,11.374773,10.216698,0,0,0,0,36.398202,56.11453,17.919529,0,0,0,0,0,0,18,0,0,0,0,0,0,1,1,0,0,20,5,0,0,11,6,0,4,2,2,1,1,0,0,1,4,0,0,10,5,0,0,0,0,2,1,0,0,0,4,2
606,2895,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,4.5538,92.062,126.782831,3.24,275.395,275.1674,1,0,3,0,1,0,1,21,42,3,2,0,1,0,0,0,2,0,1,0.2,12.71228,7.472963,5.717585,3.869148,2.786892,7.472963,5.717585,3.869148,2.786892,-2.12,13.84446,6.108267,2.982744,0,25.54001,0,0,28.674628,54.606957,0,17.725145,0,0,0,0,0,0,4.89991,0,6.420822,20.6401,76.860763,0,0,17.725145,4.89991,0,0,0,0,66.758997,48.343076,6.544756,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,21,5,1,0,10,7,0,3,1,1,0,0,0,0,2,3,1,0,10,5,0,0,0,0,2,1,0,0,0,4,2
607,2820,Clc1ccc2c(c1)NC(N1CCNCC1)=c1ccccc1=N2,1.6877,89.8084,133.670089,39.66,312.804,312.114174,4,2,1,2,4,0,5,22,39,4,2,1,2,0,1,2,2,0,0,0.235294,12.8982,7.892714,5.937514,4.280064,3.111866,7.514749,5.501078,4.044967,2.939763,-2.04,13.611107,5.629588,2.445671,21.209458,31.078935,0,0,0,47.456974,5.022633,5.820974,0,11.374773,0,11.60094,0,0,10.216698,4.992405,0,31.495814,58.063083,0,0,28.796687,15.533487,0,4.992405,0,0,23.733674,30.331835,36.420309,16.732003,5.820974,0,0,0,0,17,0,1,0,0,0,0,0,4,0,0,22,2,0,0,15,8,0,1,4,4,2,2,0,0,1,0,0,0,14,7,0,0,0,0,3,1,0,0,0,4,2
608,2818,CN1CCN(C2=c3ccccc3=Nc3ccc(Cl)cc3N2)CC1,2.0299,94.4357,140.245003,30.87,326.831,326.129824,4,1,1,1,4,0,5,23,42,4,2,1,2,0,1,2,2,0,0,0.277778,13.845413,8.265276,6.49079,4.666345,3.253481,7.887311,6.054354,4.431248,3.081378,-2.04,14.545837,5.87076,2.799077,15.892669,43.026517,0,0,0,47.456974,5.022633,5.820974,0,11.374773,0,11.60094,0,0,9.799819,4.992405,0,38.543486,58.063083,0,0,28.796687,15.116608,0,4.992405,0,0,23.733674,37.379507,36.420309,16.732003,5.820974,0,0,0,0,18,0,1,0,0,0,0,0,4,0,0,23,3,0,0,15,8,0,1,4,4,1,1,0,0,2,0,0,0,13,8,0,0,0,0,3,1,0,0,0,4,2
609,2809,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,2.5827,83.5865,130.808163,78.76,314.728,314.04582,5,2,2,2,3,1,6,22,33,3,2,0,1,0,0,1,2,0,0,0.0625,12.04097,6.906675,5.200098,3.51739,2.44528,6.528711,4.763662,3.282293,2.273177,-2.66,14.284541,5.614351,2.582566,5.316789,28.736538,9.589074,0,11.126903,53.523341,5.022633,0,0,5.687386,0,11.60094,14.695602,0,0,4.992405,6.041841,5.316789,64.680473,0,0,34.876496,10.423316,9.786942,4.794537,0,0,41.932775,18.199101,16.149536,11.399071,0,0,6.041841,5.90718,5.969305,16,0,1,0,0,0,0,0,2,3,0,22,4,2,0,11,7,0,2,8,5,2,2,0,0,4,0,1,0,10,7,0,0,0,0,2,1,0,0,0,2,1
610,2801,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,4.5284,95.479,137.860195,6.48,314.86,314.154976,2,0,4,0,2,0,3,22,45,3,2,0,1,0,0,1,2,0,0,0.368421,14.105306,8.313534,6.64665,4.506373,3.336631,7.935569,6.210214,4.271276,3.170287,-1.51,15.388161,6.719552,3.285713,4.89991,32.084767,12.841643,0,17.547725,42.464569,5.022633,0,0,11.374773,0,11.60094,0,0,4.89991,0,19.262465,32.084767,58.614106,0,0,22.975712,9.799819,0,0,0,0,35.866408,69.228569,22.942162,0,0,0,0,0,0,19,0,1,0,0,0,0,1,1,0,0,22,7,0,0,11,6,0,4,2,2,0,0,0,0,3,3,1,0,9,6,0,0,0,0,2,1,0,0,0,4,2
611,2771,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,3.81298,90.914,141.833697,36.26,324.399,324.163792,3,0,5,0,3,0,4,24,45,3,2,0,1,0,0,1,2,0,0,0.35,14.050519,8.132551,6.513142,4.58819,3.408709,8.132551,6.513142,4.58819,3.408709,-2.22,16.631264,6.721078,3.055802,0,25.54001,16.944796,17.148334,35.095449,42.464569,0,0,0,4.390415,0,0,9.127278,5.261892,4.89991,0,25.049576,20.6401,70.535596,0,6.069221,0,9.636773,0,4.390415,5.261892,0,18.199101,74.437566,0,18.239555,11.418272,0,0,0,0,20,1,0,0,0,0,0,2,0,0,1,24,9,0,1,10,6,0,5,4,3,0,0,0,0,4,4,1,0,9,5,1,0,0,1,2,0,0,0,0,2,1
612,2726,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,4.8944,92.194,135.25342,6.48,318.873,318.095747,2,0,4,0,3,0,4,21,40,3,2,0,1,0,0,1,2,0,0,0.294118,13.915838,8.331172,7.010513,4.94016,3.830862,7.136711,5.490301,3.574795,2.588412,-1.16,14.763801,6.304372,3.20327,4.89991,32.084767,0,0,6.420822,52.255536,5.022633,0,0,11.374773,0,23.362825,0,0,4.89991,0,16.211789,32.084767,47.487203,0,0,34.737597,9.799819,0,0,0,0,35.495559,57.392757,21.358357,11.374773,0,0,0,0,0,17,0,1,0,0,1,0,1,1,0,0,21,7,0,0,10,6,0,4,2,2,0,0,0,0,3,3,1,0,8,6,0,0,0,0,3,0,0,0,0,4,2
613,2717,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,1.6155,65.3668,105.100303,54.45,273.741,273.022642,4,0,1,0,3,1,6,17,29,2,1,1,1,0,1,1,1,0,0,0.363636,10.831562,7.236818,6.642465,5.13477,3.927161,5.143432,4.025539,2.84092,1.947592,-1.07,12.388578,4.308807,2.301831,0,32.025412,14.63179,0,17.358146,24.265468,5.022633,0,0,0,0,11.60094,13.212334,0,4.89991,0,11.794694,12.800526,34.851553,0,0,27.345373,4.89991,4.794537,8.417797,0,0,23.733674,17.696186,18.491127,5.752854,0,15.211126,5.90718,0,0,11,0,1,0,0,1,0,0,1,3,0,17,3,3,0,9,3,0,1,7,4,0,0,0,0,5,0,0,0,6,5,1,0,0,0,2,0,0,0,0,0,0
614,2712,C/N=C1/CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,1.8492,83.0365,126.854849,48.19,299.761,299.08254,4,1,1,1,3,0,5,21,35,3,2,0,1,0,0,1,2,0,0,0.125,12.248657,6.927086,5.121826,3.552969,2.515235,6.549122,4.68539,3.317872,2.343132,-2.17,13.796676,5.675617,2.680121,10.57588,29.698519,0,0,5.563451,58.515746,5.022633,5.697039,0,0,0,11.60094,5.207253,0,5.063218,9.984809,0,13.592428,69.692902,0,0,23.133599,0,10.199658,10.055622,0,0,41.932775,18.199101,22.852407,11.05427,12.380376,0,0,0,0,16,0,1,0,0,0,0,1,2,1,0,21,4,1,0,10,8,0,1,5,4,1,1,0,0,3,1,0,0,10,7,0,0,0,0,2,1,0,0,0,2,1
615,2580,NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,4.1192,134.9384,198.090992,52.81,446.639,446.304562,5,2,6,1,4,1,5,33,71,5,2,2,3,0,2,3,2,0,0,0.535714,19.845536,12.8799,10.0478,8.187829,6.250506,12.8799,10.0478,8.187829,6.250506,-2.37,22.423599,9.860202,4.53435,10.633577,60.514463,17.63618,0,49.651833,48.530937,0,0,0,11.374773,0,0,4.794537,0,9.799819,5.733667,56.905498,44.168448,59.65784,0,0,17.281952,15.533487,9.694447,0,0,0,42.819024,87.839658,31.009042,0,5.538925,0,5.90718,0,0,28,0,0,0,0,0,0,1,3,1,0,33,7,1,0,23,6,0,6,6,5,2,1,0,0,2,3,1,0,19,7,1,0,0,0,4,1,0,0,0,4,2
616,2554,NC(=O)N1c2ccccc2C=Cc2ccccc21,3.3872,73.5344,105.149136,46.33,236.274,236.094963,3,2,0,1,1,2,3,18,30,3,2,0,1,0,0,1,2,0,0,0,9.706315,5.729004,4.124613,3.018152,2.210963,5.729004,4.124613,3.018152,2.210963,-2.55,10.594326,4.035867,1.569155,10.633577,6.031115,0,0,11.126903,48.530937,0,12.15204,0,16.16931,0,0,4.794537,0,0,5.733667,0,4.89991,59.65784,0,0,29.557927,5.733667,4.89991,4.794537,0,0,48.550243,23.259637,0,11.374773,0,0,0,0,6.031115,15,0,0,0,0,0,0,1,1,1,0,18,2,1,0,10,7,0,0,4,3,2,1,0,0,2,0,1,0,10,5,0,0,0,0,2,1,0,0,0,4,2
